Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,RecentHospital,RecentCasesNursing,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/08/23,Spain,ES,,ESMRO,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5382,e7r3fo07xuke6rkiz5,
2020/08/23,Spain,ES,,ESMRO,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5383,e7r3fo07xuke6rkiz5,
2020/08/23,Spain,ES,,ESMAR,en,200,79,,,25,20,,,,,,,,,,,limesurvey-5378,z1ungrxckfke6qqtg2,
2020/08/23,Spain,ES,,ESMRE,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5396,ukozo3eu1ykdvg4boi,
2020/08/23,Spain,ES,,ESMRE,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5394,jvl9yucoigayigy899,
2020/08/23,Spain,ES,,ESMAR,en,100,5,,,0,0,,,,,,,,,,,limesurvey-5397,pbuxyc6jdskd9dqidc,
2020/08/23,Spain,ES,,ESMRE,en,7,0,,,0,0,,,,,,,,,,,limesurvey-5400,pigjn88cmskdg8jo38,
2020/08/23,Spain,ES,,ESMRC,en,100,70,,,10,7,,,,,,,,,,,limesurvey-5377,1n9ginubskke6qp35r,
2020/08/23,Spain,ES,,ESMRO,en,30,0,,,0,0,,,,,,,,,,,limesurvey-5379,z1ungrxckfke6qqtg2,
2020/08/23,Spain,ES,,ESMAR,en,60,20,,,5,10,,,,,,,,,,,limesurvey-5380,z1ungrxckfke6qqtg2,
2020/08/23,Spain,ES,,ESMRE,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5392,jvl9yucoigayigy899,
2020/08/23,Spain,ES,,ESMRE,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5391,jvl9yucoigayigy899,
2020/08/23,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5386,yk1uf0ugoekdfucxp6,
2020/08/23,Spain,ES,,ESMRE,en,130,0,,,0,0,,,,,,,,,,,limesurvey-5381,z1ungrxckfke6qqtg2,
2020/08/23,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5390,i6ngl43neukdc2z6e9,
2020/08/23,Spain,ES,,ESMRO,en,20,3,,,0,0,,,,,,,,,,,limesurvey-5384,snvg5jedwxke6rt9c8,
2020/08/23,Spain,ES,,ESMRO,en,100,5,,,0,0,,,,,,,,,,,limesurvey-5387,xjz79znl8okdcucuku,
2020/08/23,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5395,svm21x4y9tkdgc2n6e,
2020/08/24,Spain,ES,,ESMAR,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5426,df32xmvjufkd9z00sr,
2020/08/24,Spain,ES,,ESMAR,en,100,12,,,3,,,,,,,,,,,,limesurvey-5429,6tn1aupqqqke1ds2fk,
2020/08/24,Spain,ES,,ESMRC,en,20,0,,,0,,,,,,,,,,,,limesurvey-5420,dqzat3fgn7kddkjnnt,
2020/08/24,Spain,ES,,ESMRO,en,50,6,,,0,0,,,,,,,,,,,limesurvey-5439,g3ux524sd9ke07xam0,
2020/08/24,Spain,ES,,ESMRC,en,8,0,,,0,0,,,,,,,,,,,limesurvey-5427,j5jvqp64sekd8zoznl,
2020/08/24,Spain,ES,,ESMRO,en,13,0,,,0,0,,,,,,,,,,,limesurvey-5436,fjiqzco90ckdgz53z0,
2020/08/24,Spain,ES,,ESMRC,en,4,3,,,0,0,,,,,,,,,,,limesurvey-5425,gksc3jcsn2kdg54sgx,
2020/08/24,Spain,ES,,ESMAR,en,15,7,,,0,0,,,,,,,,,,,limesurvey-5432,g4fqfq2o0gkd8jprr1,
2020/08/24,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5417,vap6x7tfwbke8najc5,
2020/08/24,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5428,yk1uf0ugoekdfucxp6,
2020/08/24,Spain,ES,,ESMRE,en,50,1,,,0,0,,,,,,,,,,,limesurvey-5437,mkzgd1jji1ke0gybac,
2020/08/24,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5416,dbzikkd5qikda2rajt,
2020/08/24,Spain,ES,,ESMAR,en,50,6,,,1,0,,,,,,,,,,,limesurvey-5421,psdwq2hxq4kd8yh21a,
2020/08/24,Spain,ES,,ESMRO,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5422,dgdspyy058kdbu96fh,
2020/08/24,Spain,ES,,ESMAR,en,46,5,,,0,0,,,,,,,,,,,limesurvey-5410,n0gdz29n17ke8k5pky,
2020/08/24,Spain,ES,,ESMAR,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5430,g4fqfq2o0gkd8jprr1,
2020/08/24,Spain,ES,,ESMAR,en,100,5,,,0,1,,,,,,,,,,,limesurvey-5433,pbuxyc6jdskd9dqidc,
2020/08/24,Spain,ES,,ESMAR,en,100,6,,,2,0,,,,,,,,,,,limesurvey-5405,oxsxy7lz3lkdh390no,
2020/08/24,Spain,ES,,ESMRC,en,100,5,,,0,0,,,,,,,,,,,limesurvey-5402,ji4fdw878xke89ney0,
2020/08/24,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5414,hlpgw68sddkd9267wh,
2020/08/24,Spain,ES,,ESMRC,en,24,4,,,0,0,,,,,,,,,,,limesurvey-5434,y2xqg7350qkd9xaszn,
2020/08/24,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5406,r7vkr19b1ukdklsm74,
2020/08/24,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5407,tsuzy2hcaskd9efy0l,
2020/08/24,Spain,ES,,ESMRC,en,20,1,,,0,0,,,,,,,,,,,limesurvey-5412,0d1k8j5kg6kdbxhbxx,
2020/08/24,Spain,ES,,ESMRO,en,8,2,,,0,0,,,,,,,,,,,limesurvey-5431,grbekj1wlvkdg5h9o9,
2020/08/24,Spain,ES,,ESMRE,en,7,0,,,0,0,,,,,,,,,,,limesurvey-5424,pigjn88cmskdg8jo38,
2020/08/24,Spain,ES,,ESMAR,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5419,kcbpe13hujke11o7v3,
2020/08/24,Spain,ES,,ESMRO,en,17,1,,,0,0,,,,,,,,,,,limesurvey-5435,lctw8jar33kdkonfrp,
2020/08/24,Spain,ES,,ESMAR,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5418,cupy9zrjrakd9z4sf3,
2020/08/24,Spain,ES,,ESMRE,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5401,ukozo3eu1ykdvg4boi,
2020/08/25,Spain,ES,,ESMRC,en,60,2,,,1,0,,,,,,,,,,,limesurvey-5466,9eonl1zdt2kdg04qdo,
2020/08/25,Spain,ES,,ESMRO,en,51,7,,,0,0,,,,,,,,,,,limesurvey-5482,fwz4aoamzwke66jw2t,
2020/08/25,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5455,dbzikkd5qikda2rajt,
2020/08/25,Spain,ES,,ESMAR,en,25,0,,,0,0,,,,,,,,,,,limesurvey-5476,xsv2zcdr1ukea7u33j,
2020/08/25,Spain,ES,,ESMRC,en,60,2,,,1,0,,,,,,,,,,,limesurvey-5465,9eonl1zdt2kdg04qdo,
2020/08/25,Spain,ES,,ESMRC,en,60,2,,,1,0,,,,,,,,,,,limesurvey-5467,9eonl1zdt2kdg04qdo,
2020/08/25,Spain,ES,,ESMRC,en,60,2,,,1,0,,,,,,,,,,,limesurvey-5470,9eonl1zdt2kdg04qdo,
2020/08/25,Spain,ES,,ESMRE,en,25,1,,,0,0,,,,,,,,,,,limesurvey-5488,nftb1xf21ikdg25yt0,
2020/08/25,Spain,ES,,ESMRO,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5487,go3f957fvpkdk7s06d,
2020/08/25,Spain,ES,,ESMRC,en,24,4,,,0,0,,,,,,,,,,,limesurvey-5473,y2xqg7350qkd9xaszn,
2020/08/25,Spain,ES,,ESMAR,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5485,df32xmvjufkd9z00sr,
2020/08/25,Spain,ES,,ESMRE,en,9,3,,,0,0,,,,,,,,,,,limesurvey-5492,y513ycl4cke2m7x3o,
2020/08/25,Spain,ES,,ESMRO,en,13,0,,,0,0,,,,,,,,,,,limesurvey-5486,fjiqzco90ckdgz53z0,
2020/08/25,Spain,ES,,ESMRE,en,40,10,,,1,0,,,,,,,,,,,limesurvey-5445,oe7htbkasukdah8kiy,
2020/08/25,Spain,ES,,ESMRO,en,100,8,,,2,0,,,,,,,,,,,limesurvey-5457,xjz79znl8okdcucuku,
2020/08/25,Spain,ES,,ESMRC,en,60,2,,,1,0,,,,,,,,,,,limesurvey-5469,9eonl1zdt2kdg04qdo,
2020/08/25,Spain,ES,,ESMRO,en,40,4,,,0,0,,,,,,,,,,,limesurvey-5449,8ob9ii1a9ekdahgw3a,
2020/08/25,Spain,ES,,ESMRC,en,32,2,,,0,0,,,,,,,,,,,limesurvey-5474,81gaxrwwxzkdio0wgu,
2020/08/25,Spain,ES,,ESMAR,en,12,5,,,2,0,,,,,,,,,,,limesurvey-5483,91e7sk29hhkdhvegk4,
2020/08/25,Spain,ES,,ESMRC,en,24,4,,,0,0,,,,,,,,,,,limesurvey-5472,y2xqg7350qkd9xaszn,
2020/08/25,Spain,ES,,ESMRC,es,9,4,,,0,0,,,,,,,,,,,limesurvey-5442,qabv2utt0yke9ny6z1,
2020/08/25,Spain,ES,,ESMAR,en,46,5,,,0,0,,,,,,,,,,,limesurvey-5447,n0gdz29n17ke8k5pky,
2020/08/25,Spain,ES,,ESMRO,en,8,2,,,0,0,,,,,,,,,,,limesurvey-5463,grbekj1wlvkdg5h9o9,
2020/08/25,Spain,ES,,ESMRE,en,7,0,,,0,0,,,,,,,,,,,limesurvey-5450,pigjn88cmskdg8jo38,
2020/08/25,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5460,tsuzy2hcaskd9efy0l,
2020/08/25,Spain,ES,,ESMRO,en,17,1,,,0,0,,,,,,,,,,,limesurvey-5475,lctw8jar33kdkonfrp,
2020/08/25,Spain,ES,,ESMRO,en,100,8,,,2,0,,,,,,,,,,,limesurvey-5459,xjz79znl8okdcucuku,
2020/08/25,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5452,r7vkr19b1ukdklsm74,
2020/08/25,Spain,ES,,ESMAR,en,100,5,,,0,0,,,,,,,,,,,limesurvey-5471,n57c9z45uqkdfyl13m,
2020/08/25,Spain,ES,,ESMRO,en,41,0,,,0,0,,,,,,,,,,,limesurvey-5441,u5rm1re4ppke9i7h6f,
2020/08/25,Spain,ES,,ESMAR,en,46,5,,,0,0,,,,,,,,,,,limesurvey-5448,n0gdz29n17ke8k5pky,
2020/08/25,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5454,dbzikkd5qikda2rajt,
2020/08/25,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5444,svm21x4y9tkdgc2n6e,
2020/08/25,Spain,ES,,ESMAR,en,100,6,,,2,0,,,,,,,,,,,limesurvey-5464,am8x002rvqkdkiglt0,
2020/08/25,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5451,i6ngl43neukdc2z6e9,
2020/08/25,Spain,ES,,ESMRC,en,10,3,,,0,1,,,,,,,,,,,limesurvey-5446,1afvnwuln8kdh4zxkr,
2020/08/25,Spain,ES,,ESMRE,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5477,g3y41qhy0akea7v7ih,
2020/08/25,Spain,ES,,ESMRC,en,3,2,,,0,0,,,,,,,,,,,limesurvey-5479,5y9dw79m3qkdhlz8ma,
2020/08/25,Spain,ES,,ESMRO,en,100,8,,,2,0,,,,,,,,,,,limesurvey-5458,xjz79znl8okdcucuku,
2020/08/25,Spain,ES,,ESMAR,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5484,df32xmvjufkd9z00sr,
2020/08/25,Spain,ES,,ESMRE,en,4,1,,,0,0,,,,,,,,,,,limesurvey-5461,d31f7nrd4wkea3c7y7,
2020/08/25,Spain,ES,,ESMAR,en,100,12,,,2,,,,,,,,,,,,limesurvey-5489,6tn1aupqqqke1ds2fk,
2020/08/25,Spain,ES,,ESMRC,en,8,0,,,0,0,,,,,,,,,,,limesurvey-5478,j5jvqp64sekd8zoznl,
2020/08/25,Spain,ES,,ESMAR,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5462,cupy9zrjrakd9z4sf3,
2020/08/25,Spain,ES,,ESMRC,en,60,2,,,1,0,,,,,,,,,,,limesurvey-5468,9eonl1zdt2kdg04qdo,
2020/08/25,Spain,ES,,ESMRE,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5490,ukozo3eu1ykdvg4boi,
2020/08/26,Spain,ES,,ESMRO,en,9,3,,,0,0,,,,,,,,,,,limesurvey-5525,y513ycl4cke2m7x3o,
2020/08/26,Spain,ES,,ESMRO,en,20,1,,,0,0,,,,,,,,,,,limesurvey-5527,geb609w8e2kebz6mvx,
2020/08/26,Spain,ES,,ESMRO,en,13,0,,,0,0,,,,,,,,,,,limesurvey-5516,fjiqzco90ckdgz53z0,
2020/08/26,Spain,ES,,ESMRE,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5512,zj4ro69mu1kd8wo6sh,
2020/08/26,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5503,tsuzy2hcaskd9efy0l,
2020/08/26,Spain,ES,,ESMRE,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5513,zj4ro69mu1kd8wo6sh,
2020/08/26,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5522,cgaguydbfokdef3k01,
2020/08/26,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5498,i6ngl43neukdc2z6e9,
2020/08/26,Spain,ES,,ESMAR,en,50,1,,,1,0,,,,,,,,,,,limesurvey-5509,psdwq2hxq4kd8yh21a,
2020/08/26,Spain,ES,,ESMRE,en,7,0,,,0,0,,,,,,,,,,,limesurvey-5510,pigjn88cmskdg8jo38,
2020/08/26,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5496,psdakdfcaokeb5h5au,
2020/08/26,Spain,ES,,ESMRO,en,100,9,,,2,0,,,,,,,,,,,limesurvey-5524,xjz79znl8okdcucuku,
2020/08/26,Spain,ES,,ESMRO,en,50,6,,,0,0,,,,,,,,,,,limesurvey-5502,7760o1jri3keblkkc2,
2020/08/26,Spain,ES,,ESMRO,en,8,2,,,0,0,,,,,,,,,,,limesurvey-5504,grbekj1wlvkdg5h9o9,
2020/08/26,Spain,ES,,ESMRE,en,50,1,,,0,0,,,,,,,,,,,limesurvey-5495,szn0bu0tonkeb23s4l,
2020/08/26,Spain,ES,,ESMRC,en,24,4,,,0,0,,,,,,,,,,,limesurvey-5506,y2xqg7350qkd9xaszn,
2020/08/26,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5521,r7vkr19b1ukdklsm74,
2020/08/26,Spain,ES,,ESMRE,en,40,10,,,1,0,,,,,,,,,,,limesurvey-5517,oe7htbkasukdah8kiy,
2020/08/26,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5494,yk1uf0ugoekdfucxp6,
2020/08/26,Spain,ES,,ESMRO,en,50,6,,,0,0,,,,,,,,,,,limesurvey-5500,7760o1jri3keblkkc2,
2020/08/26,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5519,gksc3jcsn2kdg54sgx,
2020/08/26,Spain,ES,,ESMRO,en,20,0,,,0,0,,,,,,,,,,,limesurvey-5511,da5r4puzrxkdfui85k,
2020/08/26,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5497,dbzikkd5qikda2rajt,
2020/08/26,Spain,ES,,ESMRO,en,17,1,,,0,0,,,,,,,,,,,limesurvey-5515,lctw8jar33kdkonfrp,
2020/08/26,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5514,hlpgw68sddkd9267wh,
2020/08/26,Spain,ES,,ESMRO,en,51,7,,,0,0,,,,,,,,,,,limesurvey-5526,fwz4aoamzwke66jw2t,
2020/08/26,Spain,ES,,ESMRC,en,24,4,,,0,0,,,,,,,,,,,limesurvey-5507,y2xqg7350qkd9xaszn,
2020/08/26,Spain,ES,,ESMRO,en,100,9,,,2,0,,,,,,,,,,,limesurvey-5523,xjz79znl8okdcucuku,
2020/08/26,Spain,ES,,ESMAR,en,100,12,,,2,,,,,,,,,,,,limesurvey-5508,kzrer636r1keblyo53,
2020/08/26,Spain,ES,,ESMAR,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5505,cupy9zrjrakd9z4sf3,
2020/08/26,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5520,gksc3jcsn2kdg54sgx,
2020/08/26,Spain,ES,,ESMAR,en,46,5,,,0,0,,,,,,,,,,,limesurvey-5493,n0gdz29n17ke8k5pky,
2020/08/27,Spain,ES,,ESMRO,en,3,0,,,0,0,,,,,,,,,,,limesurvey-5533,yk1uf0ugoekdfucxp6,
2020/08/27,Spain,ES,,ESMRO,en,51,7,,,0,0,,,,,,,,,,,limesurvey-5547,fwz4aoamzwke66jw2t,
2020/08/27,Spain,ES,,ESMRO,en,8,2,,,0,0,,,,,,,,,,,limesurvey-5555,grbekj1wlvkdg5h9o9,
2020/08/27,Spain,ES,,ESMRC,en,40,11,,,2,0,,,,,,,,,,,limesurvey-5539,zo02jtzbhxkecy4c3f,
2020/08/27,Spain,ES,,ESMAR,en,25,7,,,2,0,,,,,,,,,,,limesurvey-5546,9oowr86lx2kd9l0yo5,
2020/08/27,Spain,ES,,ESMRC,en,24,4,,,0,0,,,,,,,,,,,limesurvey-5543,y2xqg7350qkd9xaszn,
2020/08/27,Spain,ES,,ESMRO,en,50,6,,,0,0,,,,,,,,,,,limesurvey-5553,4olksre8lqkedauc9v,
2020/08/27,Spain,ES,,ESMAR,en,100,5,,,0,0,,,,,,,,,,,limesurvey-5532,n57c9z45uqkdfyl13m,
2020/08/27,Spain,ES,,ESMRC,en,24,4,,,0,0,,,,,,,,,,,limesurvey-5544,y2xqg7350qkd9xaszn,
2020/08/27,Spain,ES,,ESMRE,en,7,0,,,0,0,,,,,,,,,,,limesurvey-5541,pigjn88cmskdg8jo38,
2020/08/27,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5529,r7vkr19b1ukdklsm74,
2020/08/27,Spain,ES,,ESMRO,en,50,6,,,0,0,,,,,,,,,,,limesurvey-5554,4olksre8lqkedauc9v,
2020/08/27,Spain,ES,,ESMRC,en,150,7,,,2,0,,,,,,,,,,,limesurvey-5531,eyuw8393hikecl3qjn,
2020/08/27,Spain,ES,,ESMRO,en,5,0,,,1,0,,,,,,,,,,,limesurvey-5542,e7r3fo07xuke6rkiz5,
2020/08/27,Spain,ES,,ESMRO,en,15,2,,,1,0,,,,,,,,,,,limesurvey-5535,1gid4qykz3kdel98cr,
2020/08/27,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5537,vap6x7tfwbke8najc5,
2020/08/27,Spain,ES,,ESMAR,en,50,2,,,0,0,,,,,,,,,,,limesurvey-5549,svm21x4y9tkdgc2n6e,
2020/08/27,Spain,ES,,ESMRE,en,10,0,,,0,0,,,,,,,,,,,limesurvey-5550,zj4ro69mu1kd8wo6sh,
2020/08/27,Spain,ES,,ESMAR,en,100,12,,,,,,,,,,,,,,,limesurvey-5548,kzrer636r1keblyo53,
2020/08/27,Spain,ES,,ESMAR,en,10,1,,,0,0,,,,,,,,,,,limesurvey-5534,l78zpuieeukdbp5msh,
2020/08/27,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5545,tsuzy2hcaskd9efy0l,
2020/08/27,Spain,ES,,ESMAR,en,100,6,,,2,0,,,,,,,,,,,limesurvey-5552,oxsxy7lz3lkdh390no,
2020/08/27,Spain,ES,,ESMRE,en,10,0,,,0,0,,,,,,,,,,,limesurvey-5551,zj4ro69mu1kd8wo6sh,
2020/08/27,Spain,ES,,ESMRC,en,150,7,,,2,0,,,,,,,,,,,limesurvey-5530,eyuw8393hikecl3qjn,
2020/08/27,Spain,ES,,ESMRC,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5528,ukozo3eu1ykdvg4boi,
2020/08/28,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5571,mfbr0og4zlkeerj7sz,
2020/08/28,Spain,ES,,ESMRC,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5558,jvl9yucoigayigy899,
2020/08/28,Spain,ES,,ESMRE,en,6,0,,,1,0,,,,,,,,,,,limesurvey-5570,ukozo3eu1ykdvg4boi,
2020/08/28,Spain,ES,,ESMRC,en,30,2,,,0,0,,,,,,,,,,,limesurvey-5560,sjonruip6jkee5r1g2,
2020/08/28,Spain,ES,,ESMRC,en,15,0,,,0,0,,,,,,,,,,,limesurvey-5563,6o6xv82memkeeeq4oo,
2020/08/28,Spain,ES,,ESMRE,en,7,0,,,0,0,,,,,,,,,,,limesurvey-5566,pigjn88cmskdg8jo38,
2020/08/28,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5568,dbzikkd5qikda2rajt,
2020/08/28,Spain,ES,,ESMRC,en,150,5,,,0,0,,,,,,,,,,,limesurvey-5556,uboy30nelckedxkyvn,
2020/08/28,Spain,ES,,ESMRO,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5572,mfbr0og4zlkeerj7sz,
2020/08/28,Spain,ES,,ESMRC,en,50,0,,,0,0,,,,,,,,,,,limesurvey-5557,jvl9yucoigayigy899,
2020/08/28,Spain,ES,,ESMAR,en,12,4,,,2,0,,,,,,,,,,,limesurvey-5567,91e7sk29hhkdhvegk4,
2020/08/28,Spain,ES,,ESMRC,en,15,0,,,0,0,,,,,,,,,,,limesurvey-5565,6o6xv82memkeeeq4oo,
2020/08/28,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5561,hlpgw68sddkd9267wh,
2020/08/28,Spain,ES,,ESMRC,en,15,0,,,0,0,,,,,,,,,,,limesurvey-5564,6o6xv82memkeeeq4oo,
2020/08/28,Spain,ES,,ESMRC,en,5,0,,,0,0,,,,,,,,,,,limesurvey-5562,r7vkr19b1ukdklsm74,
2020/08/28,Spain,ES,,ESMRE,en,4,0,,,0,0,,,,,,,,,,,limesurvey-5559,mn2j6031h9kee465s2,
2020/08/29,Spain,ES,,ESMRO,en,12,3,,,0,0,,,,,,,,,,,limesurvey-5584,x5trs2j6thkd8p7bpf,
2020/08/29,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5583,dbzikkd5qikda2rajt,
2020/08/29,Spain,ES,,ESMRC,en,200,0,,,0,0,,,,,,,,,,,limesurvey-5611,a3k2kl5kzbkeg57j8v,
2020/08/29,Spain,ES,,ESMRC,en,300,0,,,0,0,,,,,,,,,,,limesurvey-5599,a3k2kl5kzbkeg57j8v,
2020/08/29,Spain,ES,,ESMRC,en,4,0,,,0,0,,,,,,,,,,,limesurvey-5573,pub4batcjrkef1llbi,
2020/08/29,Spain,ES,,ESMRE,en,1000,0,,,0,0,,,,,,,,,,,limesurvey-5618,a3k2kl5kzbkeg57j8v,
2020/08/29,Spain,ES,,ESMRO,en,200,0,,,0,0,,,,,,,,,,,limesurvey-5619,a3k2kl5kzbkeg57j8v,
