ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9.1,D9.2,D9.3,D9.4,D9.5,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GN,GIN,Guinea,Conakry,2021-01-20,2021-01-14,100,1,41058.13754034,1,41058.13754034,13,87,6062883.518010867,30,7,7,86,4,7,89,8,3,89,4,28,68,9,7,84,6,10,84,6,5,89,5,8,87,5,4,91,8,4,88,6,6,88,7,17,76,8,2,90,8,11,81,93,1,1,5,93,2,1,4,97,1,0,2,72,5,13,10,93,2,2,3,90,1,7,2,95,2,1,2,92,0,3,5,96,1,2,1,96,2,0,2,94,1,1,4,83,4,4,9,98,1,1,0,89,2,5,4,11,2,8,79,92,0,7,1,12,0,38,50,62,0,17,21,83,0,17,83,2,15,0,98,1,1,29,1,13,57,100,100,0,13,0,34,31,9,13,15,24,19,24,18,15,20,23,21,21,15,14,29,28,14,15,20,24,21,20,15,23,15,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,27,14,26,16,0,0,0,0,0,0,0,0,0,0,0,0,87,7,2,4,87,8,4,1,87,8,4,1,87,6,5,2,87,8,3,2,87,7,3,3,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,7,51,22,20,21,20,39,20,19,25,36,20,18,35,27,20,18,25,37,20,13,29,38,25,2,31,42,69,0,15,5,4,7,29,0,0,19,27,25,29,3,63,5,31,0,12,57,31,0,31,17,12,5,3,1,31,0,33,15,8,13,35,1,24,21,14,5,36,0,1,58,5,0,39,4,0,53,4,51,3,41,5,81,2,17,0,76,1,19,4,66,2,24,8,76,1,18,5,72,2,21,5,41,0,0,1,10,15,33,41,2,0,2,5,12,38,47,1,28,9,5,10,47,2,11,8,11,21,47,2,20,10,10,11,72,4,19,5,72,12,8,8,72,9,10,9,49,1,32,18,82,0,8,10,92,1,1,0,1,1,4,60,1,5,3,2,1,2,4,3,2,6,0,2,0,2,7,68,0,30,1,1,68,0,6,15,4,5,1,1,0,70,1,20,8,1,70,0,9,5,7,1,8,4.96969696969697,4.065747536468913,2,1.7320508075688772,10.666666666666666,6.5983680966176435,4.214285714285714,3.8040635471689317
GN,GIN,Guinea,Conakry,2021-01-21,2021-01-15,100,2,93158.5694274897,2,93158.5694274897,17,87,6217133.567876648,30,7,7,86,5,7,88,8,2,90,5,26,69,9,6,85,6,9,85,6,5,89,4,8,88,5,4,91,8,4,88,6,7,87,7,15,78,8,1,91,8,11,81,93,0,1,6,93,2,1,4,98,1,0,1,74,3,12,11,94,1,2,3,91,1,6,2,95,2,1,2,92,0,3,5,96,1,2,1,96,2,0,2,93,1,2,4,85,4,3,8,99,0,1,0,89,1,5,5,12,1,10,77,90,0,9,1,14,0,42,44,58,0,20,22,80,1,19,80,4,16,0,96,2,2,34,1,11,54,100,100,0,15,0,37,29,7,12,19,20,21,24,16,19,17,23,21,20,19,13,29,27,12,19,16,24,21,20,19,20,15,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,29,13,20,17,0,0,0,0,0,0,0,0,0,0,0,0,89,5,2,4,89,7,2,2,89,6,4,1,89,4,4,3,89,6,2,3,89,5,3,3,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,5,49,23,23,17,21,39,23,15,21,41,23,14,37,26,23,14,25,38,23,12,27,38,27,2,30,41,70,0,16,6,3,5,29,0,0,21,28,22,29,2,65,4,31,0,14,55,31,0,30,17,11,7,3,1,31,1,32,13,9,14,35,1,24,20,15,5,37,1,2,54,6,0,39,3,1,51,6,53,3,39,5,80,1,19,0,80,1,15,4,64,1,27,8,76,1,18,5,74,1,20,5,40,0,1,2,9,17,31,40,3,1,2,3,13,38,46,1,30,9,4,10,46,2,11,10,10,21,46,2,21,12,9,10,69,5,22,4,69,11,10,10,69,6,16,9,48,1,32,19,81,0,8,11,92,1,1,0,1,1,4,60,1,4,2,1,1,2,4,3,2,6,1,3,0,3,7,67,0,30,2,1,67,0,6,16,5,4,1,1,0,70,1,20,9,0,70,0,9,5,8,1,7,4.666666666666667,4.011477785428769,2.1666666666666665,1.6020819787597222,10.333333333333334,6.348833932911798,4.214285714285714,3.7649174193603736
GN,GIN,Guinea,Conakry,2021-01-22,2021-01-17,100,1,52100.431887149694,1,52100.431887149694,15,85,6609400.711324008,28,7,8,85,7,5,88,9,1,90,6,27,67,9,5,86,7,9,84,8,4,88,4,7,89,6,3,91,8,4,88,8,6,86,7,14,79,9,1,90,8,11,81,92,0,2,6,95,1,1,3,99,0,0,1,73,2,13,12,95,2,2,1,91,0,6,3,96,0,1,3,93,0,4,3,97,0,3,0,96,2,1,1,94,0,3,3,86,3,2,9,99,0,1,0,89,0,6,5,13,2,9,76,91,0,8,1,14,1,39,46,61,0,16,23,84,1,15,84,3,13,0,97,2,1,31,0,14,55,100,100,0,15,0,36,31,9,9,19,19,24,23,15,19,15,22,25,19,19,15,31,24,11,19,15,26,20,20,19,20,15,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,31,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,86,6,2,6,86,8,2,4,86,6,6,2,86,6,4,4,86,7,2,5,86,5,4,5,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,6,47,23,24,17,21,38,24,16,19,41,24,14,36,26,24,13,25,38,24,10,32,34,28,1,29,42,71,0,17,5,2,5,30,1,0,19,30,20,30,0,66,4,30,0,14,56,30,0,30,16,12,8,3,1,30,1,34,9,9,17,33,1,24,20,18,4,34,1,2,57,6,0,36,3,1,54,6,56,3,37,4,80,1,18,1,83,2,11,4,66,2,25,7,76,2,17,5,69,2,23,6,38,0,1,3,10,16,32,38,3,1,2,5,17,34,45,2,29,8,5,11,45,2,14,10,10,19,45,2,21,13,10,9,68,5,23,4,68,11,10,11,68,5,18,9,47,1,31,21,79,0,6,15,94,1,0,0,1,1,3,63,1,4,0,1,1,1,4,3,1,7,1,4,0,2,7,69,0,28,3,0,69,0,6,16,3,4,1,1,0,72,1,16,11,0,72,0,11,2,9,1,5,4.827586206896552,4.045005434547306,2,1.6733200530681513,10.481481481481481,5.911985026331423,4.392857142857143,3.928427125776891
GN,GIN,Guinea,Conakry,2021-01-23,2021-01-18,100,1,52100.431887149694,1,52100.431887149694,11,86,7125126.387807539,32,8,6,86,9,6,85,9,1,90,8,31,61,9,7,84,9,12,79,8,4,88,7,3,90,7,3,90,10,4,86,10,5,85,9,17,74,11,1,88,9,11,80,94,0,2,4,94,1,1,4,99,0,1,0,69,3,13,15,93,1,3,3,88,0,8,4,96,0,1,3,97,0,3,0,97,0,3,0,96,2,1,1,95,0,2,3,83,2,4,11,99,0,1,0,89,0,7,4,12,2,9,77,92,0,8,0,14,1,39,46,63,0,12,25,88,1,11,88,5,7,0,95,4,1,29,1,16,54,100,100,0,16,0,38,27,10,9,20,22,22,20,16,20,19,19,19,23,20,18,33,15,14,20,19,27,15,19,20,24,16,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,35,11,17,14,0,0,0,0,0,0,0,0,0,0,0,0,84,8,3,5,84,9,1,6,84,6,8,2,84,6,4,6,84,8,3,5,84,6,6,4,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,5,53,18,24,16,23,37,24,15,27,34,24,13,38,25,24,13,23,40,24,10,30,36,26,2,31,41,69,0,17,6,1,7,27,1,1,15,28,28,27,0,68,5,28,0,16,56,28,1,34,19,9,5,3,1,28,2,35,12,7,16,32,2,25,20,16,5,34,3,2,58,3,0,36,3,3,54,4,49,4,42,5,78,1,20,1,75,2,19,4,64,2,27,7,78,2,18,2,71,2,24,3,38,1,3,3,10,14,31,38,4,3,2,9,16,28,45,2,27,7,7,12,45,2,17,9,12,15,45,2,26,13,8,6,62,6,30,2,62,16,12,10,62,10,21,7,46,1,33,20,80,0,6,14,94,2,0,0,1,0,3,61,1,4,2,3,1,1,4,3,0,6,1,3,0,2,8,63,0,32,5,0,63,0,6,20,6,4,1,0,0,67,2,20,11,0,67,1,14,5,7,3,3,5.371428571428571,3.956273605343308,1.4,0.8944271909999157,9.580645161290322,5.931689998352843,3.71875,3.576215110438553
GN,GIN,Guinea,Conakry,2021-01-24,2021-01-19,100,1,52100.431887149694,1,52100.431887149694,10,84,7975295.912839929,30,7,7,86,8,5,87,7,1,92,7,29,64,7,10,83,7,17,76,6,5,89,6,4,90,6,4,90,8,4,88,8,5,87,7,16,77,9,2,89,7,12,81,93,0,1,6,95,1,1,3,99,0,1,0,71,3,11,15,90,1,4,5,83,0,11,6,95,0,2,3,96,0,3,1,96,0,3,1,96,2,1,1,95,0,2,3,84,2,4,10,98,0,2,0,88,0,9,3,15,1,8,76,93,0,7,0,17,1,39,43,63,0,12,25,88,1,11,88,6,6,0,94,4,2,32,1,15,52,100,100,0,19,0,35,25,11,10,23,23,23,20,11,23,19,22,19,17,23,19,33,13,12,23,16,29,14,18,23,21,16,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,32,10,15,16,0,0,0,0,0,0,0,0,0,0,0,0,85,8,2,5,85,8,1,6,85,5,8,2,85,5,4,6,85,7,4,4,85,5,5,5,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,8,45,21,26,15,24,35,26,14,28,32,26,15,37,22,26,13,24,37,26,11,32,31,28,1,32,39,68,0,18,6,1,7,29,2,2,12,24,31,29,0,68,3,33,0,17,50,33,1,29,20,8,4,3,2,33,2,31,9,11,14,36,1,24,20,16,3,38,3,2,54,3,0,41,4,3,46,6,57,3,35,5,77,2,20,1,74,2,19,5,65,2,26,7,77,2,19,2,69,2,24,5,44,2,4,2,9,13,26,44,3,4,1,9,14,25,49,1,26,4,7,13,49,1,17,9,9,15,49,1,27,14,4,5,60,5,33,2,60,16,11,13,60,10,22,8,50,0,33,17,83,0,6,11,94,2,0,0,1,0,3,61,1,4,3,4,0,1,4,3,0,4,2,2,0,2,9,66,0,27,6,1,66,1,4,20,6,3,0,0,0,69,1,20,10,0,69,2,15,5,4,3,2,4.542857142857143,3.3373365317346138,1.4,0.8944271909999157,9.642857142857142,5.736267244886862,3.3448275862068964,3.1084661131102393
GN,GIN,Guinea,Conakry,2021-01-25,2021-01-21,100,1,52100.431887149694,1,52100.431887149694,7,87,8231798.642260208,34,9,7,84,10,3,87,9,1,90,8,24,68,7,10,83,9,14,77,7,4,89,8,3,89,8,5,87,9,4,87,9,6,85,8,17,75,11,2,87,8,10,82,93,0,2,5,97,0,1,2,99,0,1,0,76,1,8,15,90,1,4,5,86,0,9,5,96,0,2,2,97,0,2,1,95,0,3,2,96,1,2,1,94,0,2,4,83,2,4,11,98,0,1,1,90,1,7,2,12,1,7,80,94,0,6,0,15,1,41,43,61,0,12,27,88,1,11,88,8,4,0,92,6,2,30,1,16,53,100,100,0,18,0,33,26,11,12,22,26,22,18,12,22,23,19,17,19,22,24,31,12,11,22,17,31,12,18,22,26,17,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,34,10,12,19,0,0,0,0,0,0,0,0,0,0,0,0,85,7,2,6,85,7,1,7,85,4,9,2,85,4,4,7,85,6,5,4,85,5,4,6,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,8,47,21,24,16,28,32,24,15,27,34,24,15,39,22,24,14,28,34,24,13,33,30,26,1,32,41,68,0,18,6,1,7,27,2,3,10,28,30,27,1,68,4,33,0,15,52,33,1,30,20,7,5,2,2,33,2,29,9,14,13,35,1,24,23,16,1,37,3,1,56,3,0,41,5,3,45,6,54,2,37,7,72,2,22,4,74,2,19,5,62,2,27,9,72,3,20,5,67,3,24,6,44,2,4,2,6,15,27,44,3,4,1,10,14,24,50,1,22,6,8,13,50,1,17,7,10,15,50,1,26,12,6,5,63,5,31,1,63,16,10,11,63,10,22,5,51,0,32,17,83,0,6,11,94,2,0,0,0,0,4,62,0,4,3,3,0,0,5,2,0,4,2,3,0,2,10,63,0,30,6,1,63,1,4,20,6,5,1,0,0,65,1,24,10,0,65,2,17,7,4,3,2,4.0606060606060606,2.8055680567778287,1,0,9.366666666666667,5.442383690064957,3.121212121212121,2.8477795709725298
